"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CORIPUS","199207","13952.677","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199208","13426.419","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199209","13714.033","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199210","13583.806","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199211","13547.2","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199212","13193.71","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199213","13411.484","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199301","12937.839","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199302","12864.857","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199303","13199.742","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199304","13537.6","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199305","13828.516","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199306","14129.3","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199307","14135.677","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199308","13843.71","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199309","13840.833","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199310","13728.774","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199311","13686","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199312","13571.323","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199313","13612.715","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199401","13286.355","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199402","13129.964","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199403","12984.742","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199404","13809.067","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199405","14272.161","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199406","14350.733","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199407","14343.839","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199408","14491.129","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199409","14234.267","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199410","13529.387","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199411","13967.8","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199412","13950.968","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199413","13866.058","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199501","13604.323","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199502","13364.571","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199503","13480.065","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199504","13817.2","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199505","14303.161","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199506","14553.433","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199507","14403","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199508","14276.194","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199509","14401.633","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199510","13597.968","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199511","13833.2","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199512","14010.935","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199513","13973.471","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199601","13727.548","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199602","13564.241","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199603","13793.29","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199604","14295.133","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199605","14438.613","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199606","14569","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199607","14358.645","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199608","14424.065","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199609","14483.9","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199610","14276.516","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199611","14204.4","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199612","14185.484","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199613","14194.713","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199701","13664","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199702","13485.357","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199703","14046.71","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199704","14302.8","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199705","15123.355","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199706","15170","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199707","14993.903","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199708","15270.968","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199709","15307.633","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199710","14854.032","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199711","14705.5","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199712","14927.613","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199713","14661.551","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199801","14319.419","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199802","14022.714","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199803","14639.032","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199804","15085.233","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199805","15320.613","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199806","15484.8","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199807","15554.161","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199808","15717.29","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199809","14851.433","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199810","13994.161","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199811","14772.467","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199812","14840.129","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199813","14888.721","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199901","14441.806","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199902","14308.786","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199903","14497.839","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199904","15093.667","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199905","14972.613","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199906","14958.767","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199907","15237.387","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199908","15298.968","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199909","15107.433","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199910","14589.032","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199911","14703.9","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199912","14410.452","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","199913","14803.973","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200001","13778.71","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200002","14028.172","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200003","14613","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200004","15052.933","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200005","15493.774","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200006","15642.967","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200007","15818.871","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200008","15640.419","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200009","15407.367","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200010","15028.677","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200011","15023.233","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200012","15232.452","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200013","15066.653","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200101","14789.452","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200102","14813.429","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200103","14648.935","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200104","15536.2","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200105","15762.903","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200106","15649.567","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200107","15368.71","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200108","15258.677","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200109","15005.4","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200110","15002.097","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200111","15001.367","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200112","14688.097","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200113","15127.773","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200201","14486.871","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200202","14306.107","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200203","14525.742","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200204","15325.167","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200205","15300.645","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200206","15397.2","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200207","15429.806","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200208","15337.548","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200209","14861","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200210","14302.935","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200211","15155.2","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200212","14900.387","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200213","14946.658","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200301","14337.645","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200302","14380.75","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200303","14932.71","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200304","15575","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200305","15910.484","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200306","15620.333","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200307","15546.355","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200308","15693.097","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200309","15446.133","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200310","15342","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200311","15455.167","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200312","15344.645","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200313","15303.767","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200401","14782.194","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200402","14706.345","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
"CORIPUS","200403","14786.774","1","Crude Oil Refinery and Blender Net Input","Thousand Barrels per Day"
